date,warehouse_id,city,capacity_limit,capacity_used_pct,daily_orders_processed,efficiency_score,error_rate_pct,staff_count,avg_processing_min,vehicles_in,vehicles_out,month,weekday,is_weekend
2023-08-22,WH-07,Konya,12000,71.43,18,0.7075,2.9769,5,11.09,2,2,8,1,False
2023-08-22,WH-08,Kocaeli,22000,56.88,36,0.8717,1.1574,10,9.32,1,3,8,1,False
2023-08-23,WH-01,İstanbul,50000,69.57,80,0.903,0.9842,25,8.31,5,5,8,2,False
2023-08-23,WH-02,Ankara,30000,60.58,39,0.8298,1.569,12,9.71,6,2,8,2,False
2023-08-23,WH-03,İzmir,25000,83.08,43,0.8932,0.5934,11,9.2,5,7,8,2,False
2023-08-23,WH-04,Bursa,20000,73.99,33,0.8479,0.604,8,10.16,5,6,8,2,False
2023-08-23,WH-05,Antalya,18000,57.25,27,0.756,1.6803,10,10.46,5,1,8,2,False
2023-08-23,WH-06,Adana,15000,67.8,25,0.7583,0.9469,7,10.18,1,1,8,2,False
2023-08-23,WH-07,Konya,12000,50.23,15,0.7577,2.3418,5,10.3,4,1,8,2,False
2023-08-23,WH-08,Kocaeli,22000,66.24,35,0.8446,1.2014,11,9.69,6,2,8,2,False
2023-08-24,WH-01,İstanbul,50000,61.51,87,0.8318,1.4669,25,9.28,7,10,8,3,False
2023-08-24,WH-02,Ankara,30000,64.98,50,0.7701,1.76,15,10.16,2,5,8,3,False
2023-08-24,WH-03,İzmir,25000,55.03,45,0.9145,0.6818,11,9.21,2,4,8,3,False
2023-08-24,WH-04,Bursa,20000,83.22,27,0.8095,1.9673,10,9.37,3,5,8,3,False
2023-08-24,WH-05,Antalya,18000,69.23,32,0.8815,1.1415,8,8.15,6,5,8,3,False
2023-08-24,WH-06,Adana,15000,67.05,22,0.7488,2.3913,7,10.06,4,4,8,3,False
2023-08-24,WH-07,Konya,12000,58.08,18,0.7503,2.2128,5,9.84,4,6,8,3,False
2023-08-24,WH-08,Kocaeli,22000,67.58,46,0.8696,0.1059,11,9.73,7,3,8,3,False
2023-08-25,WH-01,İstanbul,50000,66.07,92,0.8741,0.5632,24,9.04,4,9,8,4,False
2023-08-25,WH-02,Ankara,30000,67.14,59,0.7978,1.2945,12,10.25,2,8,8,4,False
2023-08-25,WH-03,İzmir,25000,66.49,43,0.9409,0.2489,12,8.19,4,3,8,4,False
2023-08-25,WH-04,Bursa,20000,57.21,35,0.797,0.7213,8,10.15,4,5,8,4,False
2023-08-25,WH-05,Antalya,18000,63.24,31,0.7765,1.8651,9,10.32,4,5,8,4,False
2023-08-25,WH-06,Adana,15000,70.84,26,0.6998,2.0196,6,11.75,1,4,8,4,False
2023-08-25,WH-07,Konya,12000,57.21,20,0.7452,2.4385,6,11.2,1,5,8,4,False
2023-08-25,WH-08,Kocaeli,22000,67.25,39,0.8522,1.0191,10,9.73,2,4,8,4,False
2023-08-26,WH-01,İstanbul,50000,54.54,44,0.926,0.534,25,8.03,7,2,8,5,True
2023-08-26,WH-02,Ankara,30000,76.0,34,0.8635,0.3336,16,9.27,1,3,8,5,True
2023-08-26,WH-03,İzmir,25000,52.68,20,0.7936,1.9523,11,9.76,6,6,8,5,True
2023-08-26,WH-04,Bursa,20000,79.05,21,0.8212,1.5951,10,9.14,5,6,8,5,True
2023-08-26,WH-05,Antalya,18000,72.36,20,0.82,1.3669,9,10.0,2,2,8,5,True
2023-08-26,WH-06,Adana,15000,72.33,16,0.8123,1.963,6,9.6,2,2,8,5,True
2023-08-26,WH-07,Konya,12000,66.23,13,0.7737,1.3353,7,9.64,2,5,8,5,True
2023-08-26,WH-08,Kocaeli,22000,69.67,23,0.8566,1.3664,12,9.06,6,6,8,5,True
2023-08-27,WH-01,İstanbul,50000,55.92,33,0.8673,1.6842,24,10.3,2,3,8,6,True
2023-08-27,WH-02,Ankara,30000,51.01,20,0.827,1.1004,14,9.68,2,3,8,6,True
2023-08-27,WH-03,İzmir,25000,69.36,17,0.8559,0.9741,12,10.3,5,3,8,6,True
2023-08-27,WH-04,Bursa,20000,61.07,15,0.8502,0.8671,10,9.82,4,2,8,6,True
2023-08-27,WH-05,Antalya,18000,62.43,16,0.7504,1.8683,9,10.35,4,4,8,6,True
2023-08-27,WH-06,Adana,15000,78.94,11,0.7429,1.6527,7,10.15,3,0,8,6,True
2023-08-27,WH-07,Konya,12000,60.81,10,0.6904,2.4054,5,11.84,3,5,8,6,True
2023-08-27,WH-08,Kocaeli,22000,66.4,17,0.8315,1.0649,11,9.18,2,3,8,6,True
2023-08-28,WH-01,İstanbul,50000,67.8,85,0.8925,0.5901,24,9.06,7,5,8,0,False
2023-08-28,WH-02,Ankara,30000,53.94,47,0.8306,1.2243,15,9.35,2,5,8,0,False
2023-08-28,WH-03,İzmir,25000,50.57,43,0.8682,0.7858,11,9.14,6,6,8,0,False
2023-08-28,WH-04,Bursa,20000,65.52,33,0.8304,1.4664,8,10.02,5,7,8,0,False
2023-08-28,WH-05,Antalya,18000,67.72,30,0.7861,1.1782,11,10.24,5,7,8,0,False
2023-08-28,WH-06,Adana,15000,64.26,21,0.7482,1.933,5,10.71,2,3,8,0,False
2023-08-28,WH-07,Konya,12000,76.81,18,0.7368,2.4651,6,11.08,5,5,8,0,False
2023-08-28,WH-08,Kocaeli,22000,73.78,38,0.8413,1.6434,10,9.55,2,2,8,0,False
2023-08-29,WH-01,İstanbul,50000,54.57,71,0.8677,1.594,24,10.06,7,9,8,1,False
2023-08-29,WH-02,Ankara,30000,63.65,51,0.8644,1.7389,13,9.24,7,8,8,1,False
2023-08-29,WH-03,İzmir,25000,70.77,43,0.8683,0.9714,11,9.16,5,3,8,1,False
2023-08-29,WH-04,Bursa,20000,54.08,30,0.8455,1.5238,11,9.17,4,4,8,1,False
2023-08-29,WH-05,Antalya,18000,62.97,30,0.7856,1.3992,9,10.88,4,2,8,1,False
2023-08-29,WH-06,Adana,15000,68.24,23,0.7421,1.3315,6,11.74,3,2,8,1,False
2023-08-29,WH-07,Konya,12000,57.27,18,0.7137,3.1937,7,11.53,1,3,8,1,False
2023-08-29,WH-08,Kocaeli,22000,72.25,40,0.8568,0.9209,12,9.39,5,5,8,1,False
2023-08-30,WH-01,İstanbul,50000,69.19,70,0.8604,1.672,24,9.58,5,7,8,2,False
2023-08-30,WH-02,Ankara,30000,66.46,47,0.8283,1.2772,15,9.8,7,8,8,2,False
2023-08-30,WH-03,İzmir,25000,74.65,39,0.8097,1.8157,12,10.13,1,3,8,2,False
2023-08-30,WH-04,Bursa,20000,70.28,33,0.8184,1.1266,10,10.51,1,2,8,2,False
2023-08-30,WH-05,Antalya,18000,56.9,27,0.8137,1.0734,9,9.33,1,5,8,2,False
2023-08-30,WH-06,Adana,15000,64.9,22,0.7511,2.1077,7,10.4,4,4,8,2,False
2023-08-30,WH-07,Konya,12000,75.11,17,0.7329,2.285,5,11.81,3,3,8,2,False
2023-08-30,WH-08,Kocaeli,22000,48.81,35,0.8297,1.0029,12,10.9,1,5,8,2,False
2023-08-31,WH-01,İstanbul,50000,73.77,86,0.9075,0.1898,24,8.77,7,7,8,3,False
2023-08-31,WH-02,Ankara,30000,81.77,55,0.8865,1.1575,15,8.8,7,5,8,3,False
2023-08-31,WH-03,İzmir,25000,73.53,41,0.8786,1.2468,11,10.07,2,3,8,3,False
2023-08-31,WH-04,Bursa,20000,66.61,34,0.857,0.8259,9,9.15,5,7,8,3,False
2023-08-31,WH-05,Antalya,18000,65.94,26,0.729,1.9294,7,10.85,2,1,8,3,False
2023-08-31,WH-06,Adana,15000,74.38,24,0.7686,1.4626,6,11.12,5,1,8,3,False
2023-08-31,WH-07,Konya,12000,82.1,17,0.7526,1.3311,5,11.05,0,3,8,3,False
2023-08-31,WH-08,Kocaeli,22000,68.44,38,0.8635,1.0402,10,9.46,1,3,8,3,False
2023-09-01,WH-01,İstanbul,50000,64.76,117,0.8779,1.4901,24,9.32,6,12,9,4,False
2023-09-01,WH-02,Ankara,30000,59.13,65,0.781,1.6385,15,9.51,6,8,9,4,False
2023-09-01,WH-03,İzmir,25000,63.51,51,0.8433,1.4044,10,10.08,4,8,9,4,False
2023-09-01,WH-04,Bursa,20000,67.9,36,0.8511,1.9219,9,8.67,5,4,9,4,False
2023-09-01,WH-05,Antalya,18000,75.2,30,0.7732,1.6254,7,10.15,3,2,9,4,False
2023-09-01,WH-06,Adana,15000,65.26,35,0.7358,2.6383,5,10.87,4,5,9,4,False
2023-09-01,WH-07,Konya,12000,62.8,23,0.6969,2.3516,5,11.0,2,3,9,4,False
2023-09-01,WH-08,Kocaeli,22000,49.5,42,0.9253,0.1,10,8.56,2,6,9,4,False
2023-09-02,WH-01,İstanbul,50000,63.09,58,0.8891,0.2587,23,8.73,5,6,9,5,True
2023-09-02,WH-02,Ankara,30000,57.99,26,0.8038,1.6156,16,10.1,6,4,9,5,True
2023-09-02,WH-03,İzmir,25000,59.19,31,0.8317,1.0531,11,9.4,4,5,9,5,True
2023-09-02,WH-04,Bursa,20000,69.95,25,0.8684,1.1908,10,9.79,1,5,9,5,True
2023-09-02,WH-05,Antalya,18000,62.13,23,0.7587,1.6908,8,10.6,6,1,9,5,True
2023-09-02,WH-06,Adana,15000,61.75,19,0.749,0.6825,6,12.25,2,4,9,5,True
2023-09-02,WH-07,Konya,12000,75.65,16,0.7546,2.4268,5,10.2,1,3,9,5,True
2023-09-02,WH-08,Kocaeli,22000,56.27,31,0.8747,1.8935,11,9.02,4,5,9,5,True
2023-09-03,WH-01,İstanbul,50000,66.73,49,0.866,1.4424,24,8.52,6,4,9,6,True
2023-09-03,WH-02,Ankara,30000,59.77,25,0.7763,1.8052,14,9.83,1,6,9,6,True
2023-09-03,WH-03,İzmir,25000,57.42,21,0.8848,1.8112,12,8.83,4,2,9,6,True
2023-09-03,WH-04,Bursa,20000,59.65,18,0.85,1.5611,10,9.23,5,3,9,6,True
2023-09-03,WH-05,Antalya,18000,68.93,16,0.7979,1.6617,7,10.23,2,5,9,6,True
2023-09-03,WH-06,Adana,15000,54.74,12,0.7388,2.3052,6,10.54,0,5,9,6,True
2023-09-03,WH-07,Konya,12000,73.73,10,0.7069,2.3744,5,11.45,4,3,9,6,True
2023-09-03,WH-08,Kocaeli,22000,63.36,19,0.8684,1.0626,9,9.82,2,6,9,6,True
2023-09-04,WH-01,İstanbul,50000,57.96,111,0.8236,2.038,23,10.36,6,12,9,0,False
2023-09-04,WH-02,Ankara,30000,63.74,64,0.8147,0.9855,15,10.06,3,6,9,0,False
2023-09-04,WH-03,İzmir,25000,69.9,50,0.8818,0.9219,14,9.3,3,6,9,0,False
2023-09-04,WH-04,Bursa,20000,68.13,40,0.8421,1.4624,11,8.25,4,3,9,0,False
2023-09-04,WH-05,Antalya,18000,51.82,33,0.8309,0.648,8,9.3,4,5,9,0,False
2023-09-04,WH-06,Adana,15000,62.56,25,0.6971,3.1865,7,11.1,3,2,9,0,False
2023-09-04,WH-07,Konya,12000,67.59,24,0.7117,2.6594,5,11.81,1,3,9,0,False
2023-09-04,WH-08,Kocaeli,22000,54.19,40,0.8893,0.7706,10,9.13,2,7,9,0,False
2023-09-05,WH-01,İstanbul,50000,62.66,83,0.854,0.9709,26,8.98,4,9,9,1,False
2023-09-05,WH-02,Ankara,30000,76.19,50,0.7904,1.7084,15,10.46,5,7,9,1,False
2023-09-05,WH-03,İzmir,25000,59.28,39,0.7977,2.0352,13,10.53,2,7,9,1,False
2023-09-05,WH-04,Bursa,20000,63.15,36,0.8131,0.7337,10,9.35,4,5,9,1,False
2023-09-05,WH-05,Antalya,18000,75.52,26,0.7715,1.9501,8,10.94,5,5,9,1,False
2023-09-05,WH-06,Adana,15000,71.1,23,0.7586,2.1585,6,10.36,1,2,9,1,False
2023-09-05,WH-07,Konya,12000,59.01,24,0.7242,2.0853,5,10.91,4,4,9,1,False
2023-09-05,WH-08,Kocaeli,22000,70.49,39,0.8442,0.304,11,9.24,3,7,9,1,False
2023-09-06,WH-01,İstanbul,50000,67.58,77,0.8809,1.2583,25,9.45,5,6,9,2,False
2023-09-06,WH-02,Ankara,30000,81.18,54,0.8642,1.2051,13,10.19,2,6,9,2,False
2023-09-06,WH-03,İzmir,25000,70.01,42,0.8642,1.0282,11,9.09,4,3,9,2,False
2023-09-06,WH-04,Bursa,20000,55.65,25,0.8153,1.5029,10,9.53,2,4,9,2,False
2023-09-06,WH-05,Antalya,18000,63.17,33,0.7792,1.7926,9,10.15,1,3,9,2,False
2023-09-06,WH-06,Adana,15000,70.97,27,0.7763,1.4554,6,10.6,5,1,9,2,False
2023-09-06,WH-07,Konya,12000,58.77,20,0.7413,2.4583,6,11.3,6,3,9,2,False
2023-09-06,WH-08,Kocaeli,22000,68.06,38,0.8931,0.5357,11,9.31,6,5,9,2,False
2023-09-07,WH-01,İstanbul,50000,51.49,98,0.8535,0.8636,26,8.93,7,9,9,3,False
2023-09-07,WH-02,Ankara,30000,55.28,49,0.8088,1.7313,16,9.7,4,6,9,3,False
2023-09-07,WH-03,İzmir,25000,77.47,42,0.9014,0.1,11,8.98,2,2,9,3,False
2023-09-07,WH-04,Bursa,20000,82.73,37,0.8135,0.9187,9,10.38,5,5,9,3,False
2023-09-07,WH-05,Antalya,18000,77.81,33,0.8094,1.1859,9,10.49,1,2,9,3,False
2023-09-07,WH-06,Adana,15000,53.77,31,0.7684,1.2952,6,10.29,3,3,9,3,False
2023-09-07,WH-07,Konya,12000,68.84,22,0.7219,2.8338,7,11.18,5,2,9,3,False
2023-09-07,WH-08,Kocaeli,22000,64.37,47,0.8045,1.1033,10,10.4,2,4,9,3,False
2023-09-08,WH-01,İstanbul,50000,64.51,91,0.9444,0.5611,26,7.87,7,8,9,4,False
2023-09-08,WH-02,Ankara,30000,52.13,48,0.8525,1.0634,14,10.25,3,7,9,4,False
2023-09-08,WH-03,İzmir,25000,68.73,56,0.886,0.8357,12,8.42,5,8,9,4,False
2023-09-08,WH-04,Bursa,20000,62.87,37,0.8292,1.8597,11,11.08,1,5,9,4,False
2023-09-08,WH-05,Antalya,18000,74.16,44,0.7454,2.7531,10,10.8,7,6,9,4,False
2023-09-08,WH-06,Adana,15000,66.65,25,0.7868,1.8284,6,10.13,6,2,9,4,False
2023-09-08,WH-07,Konya,12000,68.8,27,0.7842,2.2709,5,10.62,4,1,9,4,False
2023-09-08,WH-08,Kocaeli,22000,66.21,51,0.8802,0.1985,10,9.02,7,5,9,4,False
2023-09-09,WH-01,İstanbul,50000,66.05,55,0.9209,0.7876,26,9.04,2,8,9,5,True
2023-09-09,WH-02,Ankara,30000,64.5,43,0.7999,1.9921,13,10.3,3,4,9,5,True
2023-09-09,WH-03,İzmir,25000,58.02,24,0.8605,0.4793,11,8.64,1,6,9,5,True
2023-09-09,WH-04,Bursa,20000,74.09,26,0.8301,2.4578,9,8.97,1,3,9,5,True
2023-09-09,WH-05,Antalya,18000,63.84,19,0.7997,2.8513,7,9.69,0,5,9,5,True
2023-09-09,WH-06,Adana,15000,65.78,19,0.7419,2.0429,5,10.56,3,1,9,5,True
2023-09-09,WH-07,Konya,12000,73.34,13,0.7623,1.8759,6,10.61,3,2,9,5,True
2023-09-09,WH-08,Kocaeli,22000,51.49,25,0.8498,1.4456,11,9.45,5,1,9,5,True
2023-09-10,WH-01,İstanbul,50000,69.48,41,0.8752,0.4776,23,8.87,6,5,9,6,True
2023-09-10,WH-02,Ankara,30000,69.44,30,0.8645,1.0667,14,7.91,1,5,9,6,True
2023-09-10,WH-03,İzmir,25000,68.68,17,0.8557,0.1,12,9.85,5,2,9,6,True
2023-09-10,WH-04,Bursa,20000,60.74,18,0.7553,2.1599,9,10.85,1,1,9,6,True
2023-09-10,WH-05,Antalya,18000,72.37,16,0.8014,1.4155,9,9.47,2,6,9,6,True
2023-09-10,WH-06,Adana,15000,59.54,14,0.8144,1.3607,7,9.89,4,4,9,6,True
2023-09-10,WH-07,Konya,12000,69.29,10,0.7169,2.2045,6,10.64,1,1,9,6,True
2023-09-10,WH-08,Kocaeli,22000,75.05,18,0.8205,1.7315,10,10.25,4,2,9,6,True
2023-09-11,WH-01,İstanbul,50000,59.44,103,0.8905,0.5909,26,9.04,7,10,9,0,False
2023-09-11,WH-02,Ankara,30000,61.64,56,0.8093,1.3786,15,9.64,4,7,9,0,False
2023-09-11,WH-03,İzmir,25000,73.59,44,0.8908,0.4837,11,9.6,6,5,9,0,False
2023-09-11,WH-04,Bursa,20000,77.79,40,0.851,1.4347,9,8.91,3,6,9,0,False
2023-09-11,WH-05,Antalya,18000,64.76,30,0.8323,0.818,8,8.78,3,6,9,0,False
2023-09-11,WH-06,Adana,15000,58.52,33,0.828,1.6065,8,8.79,1,7,9,0,False
2023-09-11,WH-07,Konya,12000,61.93,17,0.7412,2.3826,7,10.64,2,1,9,0,False
2023-09-11,WH-08,Kocaeli,22000,63.18,40,0.871,0.411,9,9.35,6,3,9,0,False
2023-09-12,WH-01,İstanbul,50000,74.14,79,0.8037,1.1775,23,9.62,5,8,9,1,False
2023-09-12,WH-02,Ankara,30000,74.0,50,0.9043,0.1529,14,8.77,6,7,9,1,False
2023-09-12,WH-03,İzmir,25000,69.47,41,0.8084,1.8375,12,10.27,7,2,9,1,False
2023-09-12,WH-04,Bursa,20000,70.86,36,0.8459,1.1422,10,10.17,4,7,9,1,False
2023-09-12,WH-05,Antalya,18000,48.77,27,0.8289,1.8181,10,9.6,6,6,9,1,False
2023-09-12,WH-06,Adana,15000,88.15,32,0.7789,2.06,7,10.36,2,2,9,1,False
2023-09-12,WH-07,Konya,12000,68.59,22,0.8082,1.1542,5,9.9,4,4,9,1,False
2023-09-12,WH-08,Kocaeli,22000,66.97,43,0.8214,1.4658,10,9.74,2,6,9,1,False
2023-09-13,WH-01,İstanbul,50000,74.57,95,0.8448,2.2059,23,9.11,8,7,9,2,False
2023-09-13,WH-02,Ankara,30000,70.63,51,0.7681,2.9628,13,11.19,2,4,9,2,False
2023-09-13,WH-03,İzmir,25000,65.76,42,0.7834,2.1045,11,10.8,5,4,9,2,False
2023-09-13,WH-04,Bursa,20000,76.44,30,0.7785,1.8983,8,11.26,2,4,9,2,False
2023-09-13,WH-05,Antalya,18000,77.76,34,0.7821,1.5872,8,10.16,6,6,9,2,False
2023-09-13,WH-06,Adana,15000,63.29,25,0.7953,2.1226,5,10.42,4,2,9,2,False
2023-09-13,WH-07,Konya,12000,76.93,18,0.7114,2.7061,6,11.09,3,4,9,2,False
2023-09-13,WH-08,Kocaeli,22000,63.16,37,0.8747,1.4245,13,10.02,1,4,9,2,False
2023-09-14,WH-01,İstanbul,50000,67.12,97,0.8539,1.4941,26,9.95,9,10,9,3,False
2023-09-14,WH-02,Ankara,30000,60.21,57,0.8242,1.7699,16,9.83,5,7,9,3,False
2023-09-14,WH-03,İzmir,25000,73.5,50,0.8413,0.9818,13,9.87,5,8,9,3,False
2023-09-14,WH-04,Bursa,20000,60.67,39,0.7684,2.0928,10,10.75,1,2,9,3,False
2023-09-14,WH-05,Antalya,18000,60.51,33,0.7981,2.2446,9,9.35,4,6,9,3,False
2023-09-14,WH-06,Adana,15000,59.82,27,0.8079,1.4286,8,10.01,6,1,9,3,False
2023-09-14,WH-07,Konya,12000,57.32,21,0.7294,2.171,5,11.29,1,2,9,3,False
2023-09-14,WH-08,Kocaeli,22000,53.34,37,0.8204,1.1967,11,10.57,2,2,9,3,False
2023-09-15,WH-01,İstanbul,50000,67.66,98,0.8679,0.1,25,9.21,8,10,9,4,False
2023-09-15,WH-02,Ankara,30000,78.52,51,0.838,0.4629,15,11.06,4,8,9,4,False
2023-09-15,WH-03,İzmir,25000,70.52,50,0.833,1.1118,13,9.92,6,7,9,4,False
2023-09-15,WH-04,Bursa,20000,63.12,44,0.8436,1.2132,10,9.43,3,7,9,4,False
2023-09-15,WH-05,Antalya,18000,63.11,42,0.8028,0.6776,10,9.38,5,6,9,4,False
2023-09-15,WH-06,Adana,15000,55.1,28,0.7173,2.748,6,10.42,1,4,9,4,False
2023-09-15,WH-07,Konya,12000,73.87,20,0.7291,2.1423,6,11.27,5,4,9,4,False
2023-09-15,WH-08,Kocaeli,22000,75.17,45,0.8214,1.275,11,10.66,6,6,9,4,False
2023-09-16,WH-01,İstanbul,50000,55.43,73,0.8722,1.2684,24,9.52,7,8,9,5,True
2023-09-16,WH-02,Ankara,30000,57.8,45,0.7824,2.0596,14,10.56,3,3,9,5,True
2023-09-16,WH-03,İzmir,25000,63.51,31,0.8293,1.4139,11,10.21,6,3,9,5,True
2023-09-16,WH-04,Bursa,20000,54.8,24,0.872,0.9553,12,9.04,1,1,9,5,True
2023-09-16,WH-05,Antalya,18000,62.61,20,0.787,1.5758,8,9.94,3,3,9,5,True
2023-09-16,WH-06,Adana,15000,62.99,21,0.8244,1.9273,6,10.03,4,6,9,5,True
2023-09-16,WH-07,Konya,12000,73.53,14,0.7799,2.0592,5,10.56,2,0,9,5,True
2023-09-16,WH-08,Kocaeli,22000,53.92,25,0.8678,0.2424,10,9.4,2,4,9,5,True
2023-09-17,WH-01,İstanbul,50000,59.89,50,0.8396,1.6775,25,9.57,3,5,9,6,True
2023-09-17,WH-02,Ankara,30000,73.69,22,0.7567,2.044,16,10.63,3,3,9,6,True
2023-09-17,WH-03,İzmir,25000,56.7,21,0.8329,2.4337,11,9.83,2,4,9,6,True
2023-09-17,WH-04,Bursa,20000,62.58,16,0.7811,1.7261,9,10.92,0,6,9,6,True
2023-09-17,WH-05,Antalya,18000,61.57,14,0.8171,1.4462,8,9.7,4,2,9,6,True
2023-09-17,WH-06,Adana,15000,61.53,11,0.7624,1.3196,5,11.1,0,3,9,6,True
2023-09-17,WH-07,Konya,12000,67.42,11,0.7237,2.3209,5,10.45,5,1,9,6,True
2023-09-17,WH-08,Kocaeli,22000,59.6,20,0.8537,1.3496,10,9.06,1,6,9,6,True
2023-09-18,WH-01,İstanbul,50000,66.21,93,0.8211,1.5821,24,9.8,9,9,9,0,False
2023-09-18,WH-02,Ankara,30000,64.59,53,0.8487,1.551,16,8.98,4,7,9,0,False
2023-09-18,WH-03,İzmir,25000,60.01,51,0.7819,2.2106,12,10.97,3,3,9,0,False
2023-09-18,WH-04,Bursa,20000,66.31,33,0.8233,1.9855,8,9.59,4,2,9,0,False
2023-09-18,WH-05,Antalya,18000,70.93,35,0.8024,1.5643,8,9.93,5,6,9,0,False
2023-09-18,WH-06,Adana,15000,58.39,31,0.753,1.8592,5,9.65,5,5,9,0,False
2023-09-18,WH-07,Konya,12000,63.29,19,0.755,1.6512,5,11.07,2,5,9,0,False
2023-09-18,WH-08,Kocaeli,22000,63.2,43,0.8673,0.5341,12,9.38,5,3,9,0,False
2023-09-19,WH-01,İstanbul,50000,62.28,91,0.8721,1.2641,23,8.78,5,9,9,1,False
2023-09-19,WH-02,Ankara,30000,62.03,53,0.7986,1.9997,14,9.48,4,6,9,1,False
2023-09-19,WH-03,İzmir,25000,77.05,44,0.8504,0.9557,11,8.53,5,5,9,1,False
2023-09-19,WH-04,Bursa,20000,66.9,36,0.8431,1.1755,9,9.94,2,6,9,1,False
2023-09-19,WH-05,Antalya,18000,57.15,32,0.7669,1.6961,8,10.16,6,3,9,1,False
2023-09-19,WH-06,Adana,15000,64.3,28,0.7865,1.7472,6,9.92,1,3,9,1,False
2023-09-19,WH-07,Konya,12000,56.39,21,0.7329,2.3764,6,11.0,4,1,9,1,False
2023-09-19,WH-08,Kocaeli,22000,67.59,54,0.808,1.7434,12,9.77,4,4,9,1,False
2023-09-20,WH-01,İstanbul,50000,50.52,75,0.8671,0.556,24,9.04,7,9,9,2,False
2023-09-20,WH-02,Ankara,30000,71.69,60,0.8031,1.3675,15,10.02,7,7,9,2,False
2023-09-20,WH-03,İzmir,25000,74.45,45,0.8268,1.8611,11,8.55,7,4,9,2,False
2023-09-20,WH-04,Bursa,20000,57.58,31,0.8702,0.9757,9,9.94,6,6,9,2,False
2023-09-20,WH-05,Antalya,18000,61.84,29,0.7909,1.6465,9,10.39,2,5,9,2,False
2023-09-20,WH-06,Adana,15000,50.03,24,0.7719,0.8988,7,10.73,2,1,9,2,False
2023-09-20,WH-07,Konya,12000,63.96,23,0.8002,0.9027,7,9.61,2,3,9,2,False
2023-09-20,WH-08,Kocaeli,22000,66.26,38,0.9004,0.2477,13,7.81,2,3,9,2,False
2023-09-21,WH-01,İstanbul,50000,69.59,91,0.901,0.1,23,9.53,4,6,9,3,False
2023-09-21,WH-02,Ankara,30000,49.76,56,0.8047,1.193,16,9.76,7,8,9,3,False
2023-09-21,WH-03,İzmir,25000,62.96,45,0.9001,1.2527,12,8.99,5,7,9,3,False
2023-09-21,WH-04,Bursa,20000,57.72,37,0.8561,0.963,8,9.27,6,5,9,3,False
2023-09-21,WH-05,Antalya,18000,75.77,33,0.8157,0.9805,10,8.51,3,4,9,3,False
2023-09-21,WH-06,Adana,15000,59.5,28,0.7179,1.6672,8,11.37,3,4,9,3,False
2023-09-21,WH-07,Konya,12000,72.76,23,0.733,2.8252,5,9.34,6,1,9,3,False
2023-09-21,WH-08,Kocaeli,22000,41.4,47,0.852,1.5604,8,9.32,4,8,9,3,False
2023-09-22,WH-01,İstanbul,50000,72.34,99,0.8845,0.254,24,8.51,6,11,9,4,False
2023-09-22,WH-02,Ankara,30000,59.79,49,0.8645,1.3064,15,8.65,5,7,9,4,False
2023-09-22,WH-03,İzmir,25000,69.55,40,0.8803,1.0393,12,8.92,2,3,9,4,False
2023-09-22,WH-04,Bursa,20000,59.23,40,0.8416,1.1745,10,9.9,5,3,9,4,False
2023-09-22,WH-05,Antalya,18000,69.11,35,0.7691,2.745,10,10.55,1,4,9,4,False
2023-09-22,WH-06,Adana,15000,66.96,28,0.7236,2.4157,5,10.52,5,1,9,4,False
2023-09-22,WH-07,Konya,12000,76.14,25,0.751,1.8323,5,10.4,1,4,9,4,False
2023-09-22,WH-08,Kocaeli,22000,61.82,36,0.9261,0.655,11,7.71,6,3,9,4,False
2023-09-23,WH-01,İstanbul,50000,77.17,70,0.8765,1.2955,24,8.99,5,7,9,5,True
2023-09-23,WH-02,Ankara,30000,61.26,46,0.8749,2.0277,15,9.08,5,6,9,5,True
2023-09-23,WH-03,İzmir,25000,69.31,26,0.8505,1.1433,11,9.56,5,6,9,5,True
2023-09-23,WH-04,Bursa,20000,64.73,25,0.8653,1.068,9,8.68,2,5,9,5,True
2023-09-23,WH-05,Antalya,18000,64.48,21,0.7163,2.5262,9,12.27,3,5,9,5,True
2023-09-23,WH-06,Adana,15000,64.13,16,0.7736,1.7835,6,9.61,0,3,9,5,True
2023-09-23,WH-07,Konya,12000,74.84,14,0.7401,2.0479,6,11.19,3,2,9,5,True
2023-09-23,WH-08,Kocaeli,22000,55.1,27,0.8738,0.6961,10,8.62,5,4,9,5,True
2023-09-24,WH-01,İstanbul,50000,60.7,43,0.8612,0.6116,25,9.09,3,2,9,6,True
2023-09-24,WH-02,Ankara,30000,51.48,24,0.8705,0.2591,15,9.52,5,6,9,6,True
2023-09-24,WH-03,İzmir,25000,68.35,21,0.8649,1.5014,12,9.09,4,4,9,6,True
2023-09-24,WH-04,Bursa,20000,81.39,16,0.8628,0.7485,10,9.47,3,2,9,6,True
2023-09-24,WH-05,Antalya,18000,79.05,15,0.7869,1.6636,9,9.69,1,6,9,6,True
2023-09-24,WH-06,Adana,15000,76.76,12,0.7591,1.5249,7,10.61,2,1,9,6,True
2023-09-24,WH-07,Konya,12000,73.7,11,0.7461,2.8598,7,10.9,1,2,9,6,True
2023-09-24,WH-08,Kocaeli,22000,79.33,17,0.898,0.21,10,8.24,0,3,9,6,True
2023-09-25,WH-01,İstanbul,50000,75.15,86,0.8727,0.6861,25,9.59,7,9,9,0,False
2023-09-25,WH-02,Ankara,30000,69.88,65,0.8392,0.8748,15,9.52,7,7,9,0,False
