delivery_id,order_id,warehouse_id,driver_id,origin_city,destination_city,pickup_date,promised_delivery_date,actual_delivery_date,promised_days,actual_days,delay_days,is_delayed,delay_reason,delivery_cost_tl,delivery_status,customer_satisfaction,priority,weight_kg
DEL-004408,ORD-004408,WH-02,DRV-111,Ankara,İstanbul,2024-12-04,2024-12-07,2024-12-07,3,3,0,False,,10.73,Zamanında Teslim,4.6,Standard,4.77
DEL-004409,ORD-004409,WH-06,DRV-005,Adana,Adana,2024-06-11,2024-06-14,2024-06-14,3,3,0,False,,44.76,Zamanında Teslim,4.3,Standard,12.79
DEL-004410,ORD-004410,WH-01,DRV-033,İstanbul,İstanbul,2024-06-01,2024-06-04,2024-06-05,3,4,1,True,Gümrük Beklemesi,5.83,Gecikmeli Teslim,4.3,Standard,2.59
DEL-004411,ORD-004411,WH-08,DRV-089,Kocaeli,Bursa,2024-02-17,2024-02-20,2024-02-20,3,3,0,False,,11.88,İptal,4.3,Standard,5.28
DEL-004412,ORD-004412,WH-01,DRV-037,İstanbul,Erzurum,2024-05-14,2024-05-17,2024-05-18,3,4,1,True,Araç Arızası,46.62,Gecikmeli Teslim,3.7,Standard,10.36
DEL-004413,ORD-004413,WH-02,DRV-063,Ankara,İstanbul,2024-09-15,2024-09-22,2024-09-22,7,7,0,False,,11.65,Zamanında Teslim,4.8,Economy,7.4
DEL-004414,ORD-004414,WH-04,DRV-067,Bursa,Bursa,2024-09-12,2024-09-19,2024-09-19,7,7,0,False,,3.53,Zamanında Teslim,4.5,Economy,2.24
DEL-004415,ORD-004415,WH-07,DRV-039,Konya,İstanbul,2024-12-20,2024-12-23,2024-12-23,3,3,0,False,,2.32,Zamanında Teslim,4.3,Standard,1.03
DEL-004416,ORD-004416,WH-08,DRV-098,Kocaeli,Kocaeli,2024-06-13,2024-06-14,2024-06-14,1,1,0,False,,11.64,Zamanında Teslim,4.2,Express,2.07
DEL-004417,ORD-004417,WH-04,DRV-042,Bursa,Ankara,2024-03-25,2024-03-28,2024-04-01,3,7,4,True,Trafik Yoğunluğu,8.95,Gecikmeli Teslim,3.4,Standard,3.58
DEL-004418,ORD-004418,WH-01,DRV-046,İstanbul,İstanbul,2024-02-28,2024-03-02,2024-03-04,3,5,2,True,Adres Bulunamadı,8.26,Gecikmeli Teslim,3.4,Standard,3.67
DEL-004419,ORD-004419,WH-02,DRV-073,Ankara,İstanbul,2024-07-03,2024-07-06,2024-07-06,3,3,0,False,,207.31,Zamanında Teslim,4.7,Standard,92.14
DEL-004420,ORD-004420,WH-06,DRV-007,Adana,İzmir,2023-12-23,2023-12-26,2023-12-26,3,3,0,False,,35.17,Zamanında Teslim,5.0,Standard,14.07
DEL-004421,ORD-004421,WH-03,DRV-100,İzmir,Kocaeli,2024-01-09,2024-01-12,2024-01-13,3,4,1,True,Araç Arızası,62.48,Gecikmeli Teslim,4.3,Standard,27.77
DEL-004422,ORD-004422,WH-08,DRV-040,Kocaeli,Ankara,2023-06-14,2023-06-15,2023-06-15,1,1,0,False,,104.81,Zamanında Teslim,4.1,Express,16.77
DEL-004423,ORD-004423,WH-05,DRV-026,Antalya,İstanbul,2024-07-27,2024-08-03,2024-08-03,7,7,0,False,,2.66,Zamanında Teslim,4.1,Economy,1.69
DEL-004424,ORD-004424,WH-01,DRV-093,İstanbul,Bursa,2024-03-14,2024-03-21,2024-03-21,7,7,0,False,,12.87,Zamanında Teslim,4.9,Economy,8.17
DEL-004425,ORD-004425,WH-03,DRV-058,İzmir,İstanbul,2023-01-07,2023-01-10,2023-01-10,3,3,0,False,,4.68,Zamanında Teslim,4.3,Standard,2.08
DEL-004426,ORD-004426,WH-04,DRV-007,Bursa,İzmir,2023-07-03,2023-07-06,2023-07-06,3,3,0,False,,28.35,Zamanında Teslim,4.3,Standard,11.34
DEL-004427,ORD-004427,WH-01,DRV-001,İstanbul,İstanbul,2023-11-22,2023-11-29,2023-11-30,7,8,1,True,Adres Bulunamadı,2.57,Gecikmeli Teslim,3.9,Economy,1.63
DEL-004428,ORD-004428,WH-05,DRV-075,Antalya,İstanbul,2023-11-25,2023-11-28,2023-11-28,3,3,0,False,,3.85,Zamanında Teslim,4.3,Standard,1.71
DEL-004429,ORD-004429,WH-08,DRV-051,Kocaeli,Kocaeli,2023-04-20,2023-04-23,2023-04-23,3,3,0,False,,6.68,Zamanında Teslim,4.3,Standard,2.97
DEL-004430,ORD-004430,WH-03,DRV-050,İzmir,Bursa,2023-01-09,2023-01-16,2023-01-16,7,7,0,False,,8.65,Zamanında Teslim,5.0,Economy,5.49
DEL-004431,ORD-004431,WH-03,DRV-087,İzmir,İzmir,2024-10-16,2024-10-19,2024-10-19,3,3,0,False,,127.38,Zamanında Teslim,4.4,Standard,50.95
DEL-004432,ORD-004432,WH-05,DRV-040,Antalya,İzmir,2024-05-01,2024-05-04,2024-05-04,3,3,0,False,,6.35,Zamanında Teslim,4.9,Standard,2.54
DEL-004433,ORD-004433,WH-07,DRV-091,Konya,İstanbul,2023-11-23,2023-11-26,2023-11-26,3,3,0,False,,35.73,Zamanında Teslim,4.6,Standard,15.88
DEL-004434,ORD-004434,WH-02,DRV-075,Ankara,Trabzon,2023-01-02,2023-01-03,2023-01-03,1,1,0,False,,23.62,Zamanında Teslim,4.8,Express,2.1
DEL-004435,ORD-004435,WH-05,DRV-027,Antalya,İstanbul,2023-03-16,2023-03-23,2023-03-23,7,7,0,False,,9.07,Zamanında Teslim,4.5,Economy,5.76
DEL-004436,ORD-004436,WH-01,DRV-111,İstanbul,Ankara,2023-07-18,2023-07-21,2023-07-21,3,3,0,False,,5.5,Zamanında Teslim,4.6,Standard,2.2
DEL-004437,ORD-004437,WH-02,DRV-032,Ankara,İzmir,2024-11-06,2024-11-13,2024-11-13,7,7,0,False,,20.93,Zamanında Teslim,5.0,Economy,11.96
DEL-004438,ORD-004438,WH-02,DRV-071,Ankara,Konya,2023-05-04,2023-05-07,2023-05-07,3,3,0,False,,11.25,Zamanında Teslim,4.6,Standard,4.5
DEL-004439,ORD-004439,WH-07,DRV-025,Konya,Konya,2024-01-09,2024-01-12,2024-01-12,3,3,0,False,,11.45,Zamanında Teslim,4.2,Standard,4.58
DEL-004440,ORD-004440,WH-07,DRV-105,Konya,İzmir,2024-04-11,2024-04-14,2024-04-14,3,3,0,False,,8.15,Zamanında Teslim,4.4,Standard,3.26
DEL-004441,ORD-004441,WH-06,DRV-080,Adana,İstanbul,2023-08-29,2023-08-30,2023-08-30,1,1,0,False,,5.57,Zamanında Teslim,4.8,Express,0.99
DEL-004442,ORD-004442,WH-07,DRV-117,Konya,Kocaeli,2023-06-16,2023-06-23,2023-06-24,7,8,1,True,Adres Bulunamadı,6.74,Gecikmeli Teslim,3.3,Economy,4.28
DEL-004443,ORD-004443,WH-03,DRV-024,İzmir,Trabzon,2023-07-20,2023-07-23,2023-07-23,3,3,0,False,,23.76,Zamanında Teslim,4.3,Standard,5.28
DEL-004444,ORD-004444,WH-01,DRV-041,İstanbul,Antalya,2023-04-02,2023-04-05,2023-04-05,3,3,0,False,,1.9,Zamanında Teslim,4.2,Standard,0.76
DEL-004445,ORD-004445,WH-04,DRV-075,Bursa,Ankara,2023-01-23,2023-01-26,2023-01-26,3,3,0,False,,3.65,Zamanında Teslim,4.7,Standard,1.46
DEL-004446,ORD-004446,WH-02,DRV-106,Ankara,Kayseri,2023-02-21,2023-02-24,2023-02-26,3,5,2,True,Hava Koşulları,3.98,Gecikmeli Teslim,3.8,Standard,1.59
DEL-004447,ORD-004447,WH-07,DRV-025,Konya,İstanbul,2023-12-03,2023-12-04,2023-12-04,1,1,0,False,,30.82,Zamanında Teslim,5.0,Express,5.48
DEL-004448,ORD-004448,WH-07,DRV-076,Konya,İstanbul,2024-03-06,2024-03-07,2024-03-07,1,1,0,False,,46.18,Zamanında Teslim,5.0,Express,8.21
DEL-004449,ORD-004449,WH-08,DRV-084,Kocaeli,Antalya,2024-07-27,2024-07-30,2024-07-30,3,3,0,False,,102.52,Zamanında Teslim,4.4,Standard,41.01
DEL-004450,ORD-004450,WH-04,DRV-075,Bursa,İzmir,2024-09-05,2024-09-12,2024-09-12,7,7,0,False,,3.73,Zamanında Teslim,4.5,Economy,2.13
DEL-004451,ORD-004451,WH-06,DRV-096,Adana,Ankara,2023-11-24,2023-12-01,2023-12-01,7,7,0,False,,2.34,Zamanında Teslim,4.6,Economy,1.34
DEL-004452,ORD-004452,WH-07,DRV-083,Konya,Antalya,2023-04-02,2023-04-05,2023-04-05,3,3,0,False,,5.1,Zamanında Teslim,4.2,Standard,2.04
DEL-004453,ORD-004453,WH-07,DRV-036,Konya,İstanbul,2024-08-07,2024-08-10,2024-08-10,3,3,0,False,,4.95,Zamanında Teslim,3.9,Standard,2.2
DEL-004454,ORD-004454,WH-01,DRV-096,İstanbul,Konya,2023-10-19,2023-10-26,2023-10-26,7,7,0,False,,54.72,Zamanında Teslim,5.0,Economy,31.27
DEL-004455,ORD-004455,WH-07,DRV-106,Konya,Kocaeli,2023-04-04,2023-04-07,2023-04-07,3,3,0,False,,20.07,Zamanında Teslim,4.9,Standard,8.92
DEL-004456,ORD-004456,WH-07,DRV-051,Konya,İstanbul,2024-01-10,2024-01-13,2024-01-13,3,3,0,False,,4.43,Zamanında Teslim,4.0,Standard,1.97
DEL-004457,ORD-004457,WH-08,DRV-105,Kocaeli,İstanbul,2023-12-09,2023-12-16,2023-12-17,7,8,1,True,Hava Koşulları,6.16,Gecikmeli Teslim,3.6,Economy,3.91
DEL-004458,ORD-004458,WH-03,DRV-064,İzmir,İstanbul,2023-10-25,2023-10-28,2023-10-28,3,3,0,False,,4.75,Zamanında Teslim,5.0,Standard,2.11
DEL-004459,ORD-004459,WH-07,DRV-075,Konya,Ankara,2024-07-13,2024-07-14,2024-07-14,1,1,0,False,,32.31,Zamanında Teslim,5.0,Express,5.17
DEL-004460,ORD-004460,WH-06,DRV-102,Adana,İstanbul,2023-11-24,2023-11-27,2023-11-27,3,3,0,False,,28.12,Zamanında Teslim,5.0,Standard,12.5
DEL-004461,ORD-004461,WH-07,DRV-019,Konya,Samsun,2023-08-02,2023-08-09,2023-08-10,7,8,1,True,Araç Arızası,60.07,Gecikmeli Teslim,3.4,Economy,24.52
DEL-004462,ORD-004462,WH-06,DRV-050,Adana,Diyarbakır,2023-02-28,2023-03-07,2023-03-07,7,7,0,False,,161.69,Zamanında Teslim,5.0,Economy,51.33
DEL-004463,ORD-004463,WH-04,DRV-102,Bursa,Mersin,2024-11-02,2024-11-09,2024-11-10,7,8,1,True,Yüksek Sipariş Hacmi,8.38,Gecikmeli Teslim,3.1,Economy,4.79
DEL-004464,ORD-004464,WH-01,DRV-112,İstanbul,Mersin,2023-04-02,2023-04-05,2023-04-07,3,5,2,True,Araç Arızası,5.17,Gecikmeli Teslim,3.4,Standard,2.07
DEL-004465,ORD-004465,WH-02,DRV-032,Ankara,Antalya,2024-09-01,2024-09-08,2024-09-08,7,7,0,False,,1.94,Zamanında Teslim,4.5,Economy,1.11
DEL-004466,ORD-004466,WH-03,DRV-009,İzmir,Erzurum,2023-11-15,2023-11-22,2023-11-24,7,9,2,True,Alıcı Mevcut Değil,5.42,Gecikmeli Teslim,4.0,Economy,1.72
DEL-004467,ORD-004467,WH-05,DRV-108,Antalya,Manisa,2024-10-21,2024-10-22,2024-10-22,1,1,0,False,,585.0,Zamanında Teslim,4.9,Express,93.6
DEL-004468,ORD-004468,WH-01,DRV-075,İstanbul,Bursa,2023-12-11,2023-12-18,2023-12-18,7,7,0,False,,11.31,Zamanında Teslim,4.9,Economy,7.18
DEL-004469,ORD-004469,WH-07,DRV-060,Konya,Mersin,2023-02-20,2023-02-23,2023-02-23,3,3,0,False,,426.45,Zamanında Teslim,4.7,Standard,170.58
DEL-004470,ORD-004470,WH-01,DRV-102,İstanbul,İstanbul,2023-04-01,2023-04-04,2023-04-04,3,3,0,False,,45.07,Zamanında Teslim,4.9,Standard,20.03
DEL-004471,ORD-004471,WH-07,DRV-089,Konya,İstanbul,2023-03-26,2023-04-02,2023-04-07,7,12,5,True,Yol Çalışması,11.61,Gecikmeli Teslim,2.3,Economy,7.37
DEL-004472,ORD-004472,WH-08,DRV-107,Kocaeli,Ankara,2023-03-10,2023-03-13,2023-03-13,3,3,0,False,,14.9,Zamanında Teslim,4.3,Standard,5.96
DEL-004473,ORD-004473,WH-04,DRV-062,Bursa,Erzurum,2024-04-13,2024-04-20,2024-04-21,7,8,1,True,Trafik Yoğunluğu,4.22,Gecikmeli Teslim,3.1,Economy,1.34
DEL-004474,ORD-004474,WH-04,DRV-079,Bursa,İstanbul,2023-04-01,2023-04-08,2023-04-09,7,8,1,True,Yol Çalışması,6.28,Gecikmeli Teslim,3.1,Economy,3.99
DEL-004475,ORD-004475,WH-04,DRV-014,Bursa,Diyarbakır,2023-01-10,2023-01-13,2023-01-13,3,3,0,False,,20.57,Zamanında Teslim,4.9,Standard,4.57
DEL-004476,ORD-004476,WH-02,DRV-050,Ankara,Antalya,2024-04-04,2024-04-11,2024-04-11,7,7,0,False,,1.61,Zamanında Teslim,4.9,Economy,0.92
DEL-004477,ORD-004477,WH-07,DRV-037,Konya,Manisa,2024-08-21,2024-08-24,2024-08-24,3,3,0,False,,1.88,Zamanında Teslim,4.2,Standard,0.75
DEL-004478,ORD-004478,WH-06,DRV-078,Adana,İzmir,2023-08-27,2023-09-03,2023-09-03,7,7,0,False,,9.36,Zamanında Teslim,4.4,Economy,5.35
DEL-004479,ORD-004479,WH-02,DRV-053,Ankara,İzmir,2023-04-18,2023-04-21,2023-04-21,3,3,0,False,,95.12,Zamanında Teslim,4.5,Standard,38.05
DEL-004480,ORD-004480,WH-04,DRV-049,Bursa,İzmir,2024-05-23,2024-05-30,2024-05-30,7,7,0,False,,17.97,Zamanında Teslim,4.6,Economy,10.27
DEL-004481,ORD-004481,WH-06,DRV-110,Adana,İzmir,2023-08-30,2023-09-06,2023-09-09,7,10,3,True,Yüksek Sipariş Hacmi,3.69,Gecikmeli Teslim,2.6,Economy,2.11
DEL-004482,ORD-004482,WH-03,DRV-077,İzmir,Gaziantep,2023-03-31,2023-04-07,2023-04-13,7,13,6,True,Adres Bulunamadı,10.24,Gecikmeli Teslim,1.3,Economy,4.18
DEL-004483,ORD-004483,WH-07,DRV-102,Konya,İstanbul,2024-02-16,2024-02-19,2024-02-19,3,3,0,False,,20.21,Zamanında Teslim,4.7,Standard,8.98
DEL-004484,ORD-004484,WH-04,DRV-086,Bursa,Bursa,2024-03-30,2024-03-31,2024-03-31,1,1,0,False,,10.18,Zamanında Teslim,4.7,Express,1.81
DEL-004485,ORD-004485,WH-06,DRV-004,Adana,Ankara,2024-10-22,2024-10-29,2024-10-29,7,7,0,False,,17.13,Zamanında Teslim,4.1,Economy,9.79
DEL-004486,ORD-004486,WH-01,DRV-032,İstanbul,Bursa,2023-07-11,2023-07-14,2023-07-14,3,3,0,False,,40.66,Zamanında Teslim,4.2,Standard,18.07
DEL-004487,ORD-004487,WH-02,DRV-008,Ankara,Antalya,2023-10-26,2023-10-29,2023-10-30,3,4,1,True,Araç Arızası,242.43,Gecikmeli Teslim,3.8,Standard,96.97
DEL-004488,ORD-004488,WH-03,DRV-045,İzmir,Ankara,2023-11-28,2023-12-01,2023-12-01,3,3,0,False,,31.3,Zamanında Teslim,5.0,Standard,12.52
DEL-004489,ORD-004489,WH-01,DRV-046,İstanbul,Kocaeli,2023-11-27,2023-11-30,2023-11-30,3,3,0,False,,29.29,Zamanında Teslim,4.2,Standard,13.02
DEL-004490,ORD-004490,WH-01,DRV-016,İstanbul,Mersin,2023-07-12,2023-07-19,2023-07-19,7,7,0,False,,3.5,İptal,5.0,Economy,2.0
DEL-004491,ORD-004491,WH-08,DRV-084,Kocaeli,Mersin,2023-02-01,2023-02-04,2023-02-04,3,3,0,False,,3.88,Zamanında Teslim,4.8,Standard,1.55
DEL-004492,ORD-004492,WH-02,DRV-040,Ankara,Ankara,2024-02-01,2024-02-08,2024-02-08,7,7,0,False,,1.68,Zamanında Teslim,4.3,Economy,0.96
DEL-004493,ORD-004493,WH-06,DRV-037,Adana,Kocaeli,2024-08-28,2024-09-04,2024-09-04,7,7,0,False,,1.86,Zamanında Teslim,4.4,Economy,1.18
DEL-004494,ORD-004494,WH-05,DRV-089,Antalya,Bursa,2024-07-02,2024-07-05,2024-07-05,3,3,0,False,,25.36,Zamanında Teslim,4.7,Standard,11.27
DEL-004495,ORD-004495,WH-01,DRV-061,İstanbul,İstanbul,2024-03-15,2024-03-22,2024-03-26,7,11,4,True,Yol Çalışması,18.85,Gecikmeli Teslim,1.7,Economy,11.97
DEL-004496,ORD-004496,WH-03,DRV-032,İzmir,İstanbul,2023-07-08,2023-07-15,2023-07-15,7,7,0,False,,19.88,Zamanında Teslim,4.4,Economy,12.62
DEL-004497,ORD-004497,WH-08,DRV-012,Kocaeli,Antalya,2024-04-02,2024-04-05,2024-04-05,3,3,0,False,,124.2,Zamanında Teslim,4.0,Standard,49.68
DEL-004498,ORD-004498,WH-04,DRV-119,Bursa,İstanbul,2024-10-03,2024-10-06,2024-10-06,3,3,0,False,,12.49,Zamanında Teslim,4.2,Standard,5.55
DEL-004499,ORD-004499,WH-01,DRV-054,İstanbul,İstanbul,2023-05-08,2023-05-11,2023-05-11,3,3,0,False,,19.48,Zamanında Teslim,5.0,Standard,8.66
DEL-004500,ORD-004500,WH-03,DRV-093,İzmir,Bursa,2024-10-22,2024-10-25,2024-10-25,3,3,0,False,,5.96,Zamanında Teslim,5.0,Standard,2.65
DEL-004501,ORD-004501,WH-03,DRV-059,İzmir,İzmir,2023-01-25,2023-01-28,2023-01-28,3,3,0,False,,17.38,Zamanında Teslim,4.2,Standard,6.95
DEL-004502,ORD-004502,WH-02,DRV-072,Ankara,Erzurum,2023-08-21,2023-08-28,2023-08-28,7,7,0,False,,20.03,Zamanında Teslim,3.9,Economy,6.36
DEL-004503,ORD-004503,WH-08,DRV-003,Kocaeli,Ankara,2023-01-17,2023-01-18,2023-01-18,1,1,0,False,,81.56,Zamanında Teslim,4.6,Express,13.05
DEL-004504,ORD-004504,WH-07,DRV-069,Konya,Kocaeli,2023-01-21,2023-01-28,2023-01-28,7,7,0,False,,2.6,Zamanında Teslim,4.3,Economy,1.65
DEL-004505,ORD-004505,WH-04,DRV-065,Bursa,İstanbul,2023-05-24,2023-05-27,2023-05-27,3,3,0,False,,16.47,Zamanında Teslim,4.8,Standard,7.32
DEL-004506,ORD-004506,WH-06,DRV-042,Adana,Ankara,2024-10-12,2024-10-15,2024-10-18,3,6,3,True,Depo Gecikme,11.5,Gecikmeli Teslim,2.5,Standard,4.6
DEL-004507,ORD-004507,WH-06,DRV-019,Adana,İstanbul,2024-12-07,2024-12-10,2024-12-10,3,3,0,False,,1.76,Zamanında Teslim,5.0,Standard,0.78
DEL-004508,ORD-004508,WH-07,DRV-071,Konya,Kayseri,2024-11-26,2024-11-29,2024-11-29,3,3,0,False,,66.03,Zamanında Teslim,4.9,Standard,26.41
DEL-004509,ORD-004509,WH-05,DRV-050,Antalya,Trabzon,2024-05-20,2024-05-27,2024-05-31,7,11,4,True,Alıcı Mevcut Değil,25.2,Gecikmeli Teslim,2.7,Economy,8.0
DEL-004510,ORD-004510,WH-07,DRV-054,Konya,İstanbul,2023-08-14,2023-08-17,2023-08-17,3,3,0,False,,1.84,Zamanında Teslim,5.0,Standard,0.82
DEL-004511,ORD-004511,WH-04,DRV-005,Bursa,Adana,2024-07-03,2024-07-06,2024-07-06,3,3,0,False,,18.38,Zamanında Teslim,3.9,Standard,5.25
DEL-004512,ORD-004512,WH-04,DRV-087,Bursa,İstanbul,2024-06-03,2024-06-06,2024-06-06,3,3,0,False,,7.9,Zamanında Teslim,4.9,Standard,3.51
DEL-004513,ORD-004513,WH-07,DRV-070,Konya,Bursa,2024-11-01,2024-11-08,2024-11-09,7,8,1,True,Depo Gecikme,10.47,Gecikmeli Teslim,3.5,Economy,6.65
DEL-004514,ORD-004514,WH-06,DRV-076,Adana,İzmir,2023-08-11,2023-08-18,2023-08-19,7,8,1,True,Depo Gecikme,4.44,Gecikmeli Teslim,4.1,Economy,2.54
DEL-004515,ORD-004515,WH-08,DRV-061,Kocaeli,İstanbul,2023-06-07,2023-06-10,2023-06-10,3,3,0,False,,29.14,Zamanında Teslim,3.9,Standard,12.95
DEL-004516,ORD-004516,WH-07,DRV-112,Konya,Mersin,2024-06-05,2024-06-08,2024-06-08,3,3,0,False,,1.85,Zamanında Teslim,4.4,Standard,0.74
DEL-004517,ORD-004517,WH-07,DRV-111,Konya,İstanbul,2024-07-28,2024-07-31,2024-07-31,3,3,0,False,,5.04,Zamanında Teslim,4.1,Standard,2.24
DEL-004518,ORD-004518,WH-01,DRV-061,İstanbul,Ankara,2024-12-09,2024-12-10,2024-12-10,1,1,0,False,,24.38,Zamanında Teslim,4.2,Express,3.9
DEL-004519,ORD-004519,WH-01,DRV-113,İstanbul,Trabzon,2023-11-23,2023-11-30,2023-12-01,7,8,1,True,Araç Arızası,3.53,Gecikmeli Teslim,3.9,Economy,1.12
DEL-004520,ORD-004520,WH-01,DRV-098,İstanbul,Bursa,2023-06-30,2023-07-03,2023-07-03,3,3,0,False,,12.4,Zamanında Teslim,5.0,Standard,5.51
DEL-004521,ORD-004521,WH-04,DRV-001,Bursa,İstanbul,2024-04-14,2024-04-21,2024-04-21,7,7,0,False,,12.93,Zamanında Teslim,4.1,Economy,8.21
DEL-004522,ORD-004522,WH-08,DRV-089,Kocaeli,Konya,2023-02-16,2023-02-17,2023-02-17,1,1,0,False,,71.0,Zamanında Teslim,4.5,Express,11.36
DEL-004523,ORD-004523,WH-01,DRV-041,İstanbul,Ankara,2024-08-28,2024-09-04,2024-09-05,7,8,1,True,Yol Çalışması,13.88,Gecikmeli Teslim,3.5,Economy,7.93
DEL-004524,ORD-004524,WH-06,DRV-065,Adana,Mersin,2024-07-30,2024-08-02,2024-08-02,3,3,0,False,,14.65,Zamanında Teslim,4.9,Standard,5.86
DEL-004525,ORD-004525,WH-01,DRV-109,İstanbul,İstanbul,2023-12-26,2023-12-29,2023-12-30,3,4,1,True,Hava Koşulları,6.19,Gecikmeli Teslim,3.8,Standard,2.75
DEL-004526,ORD-004526,WH-02,DRV-020,Ankara,İstanbul,2023-12-18,2023-12-25,2023-12-25,7,7,0,False,,9.17,Zamanında Teslim,3.8,Economy,5.82
DEL-004527,ORD-004527,WH-08,DRV-109,Kocaeli,Ankara,2023-08-04,2023-08-05,2023-08-05,1,1,0,False,,29.88,Zamanında Teslim,3.7,Express,4.78
DEL-004528,ORD-004528,WH-08,DRV-065,Kocaeli,Kayseri,2023-09-29,2023-10-06,2023-10-06,7,7,0,False,,89.58,Zamanında Teslim,4.6,Economy,51.19
DEL-004529,ORD-004529,WH-04,DRV-105,Bursa,İstanbul,2023-07-12,2023-07-15,2023-07-15,3,3,0,False,,3.78,Zamanında Teslim,4.2,Standard,1.68
DEL-004530,ORD-004530,WH-03,DRV-081,İzmir,İstanbul,2024-08-13,2024-08-16,2024-08-16,3,3,0,False,,12.76,İptal,4.5,Standard,5.67
DEL-004531,ORD-004531,WH-07,DRV-007,Konya,İstanbul,2023-09-29,2023-10-06,2023-10-06,7,7,0,False,,7.8,Zamanında Teslim,4.6,Economy,4.95
DEL-004532,ORD-004532,WH-08,DRV-058,Kocaeli,Ankara,2024-11-14,2024-11-17,2024-11-18,3,4,1,True,Araç Arızası,9.1,Gecikmeli Teslim,3.8,Standard,3.64
DEL-004533,ORD-004533,WH-06,DRV-070,Adana,İstanbul,2024-06-26,2024-06-29,2024-06-29,3,3,0,False,,2.5,Zamanında Teslim,4.9,Standard,1.11
DEL-004534,ORD-004534,WH-02,DRV-096,Ankara,Adana,2023-09-23,2023-09-30,2023-10-03,7,10,3,True,Araç Arızası,39.0,Gecikmeli Teslim,1.2,Economy,15.92
DEL-004535,ORD-004535,WH-05,DRV-048,Antalya,Ankara,2023-08-26,2023-08-29,2023-08-29,3,3,0,False,,2.73,Zamanında Teslim,4.9,Standard,1.09
DEL-004536,ORD-004536,WH-01,DRV-120,İstanbul,Ankara,2024-01-03,2024-01-06,2024-01-07,3,4,1,True,Yüksek Sipariş Hacmi,160.52,Gecikmeli Teslim,3.2,Standard,64.21
DEL-004537,ORD-004537,WH-07,DRV-044,Konya,İzmir,2023-05-19,2023-05-26,2023-05-26,7,7,0,False,,3.25,Zamanında Teslim,5.0,Economy,1.86
DEL-004538,ORD-004538,WH-03,DRV-043,İzmir,İstanbul,2023-07-25,2023-07-28,2023-07-28,3,3,0,False,,4.7,Zamanında Teslim,3.9,Standard,2.09
DEL-004539,ORD-004539,WH-07,DRV-101,Konya,Ankara,2024-11-14,2024-11-17,2024-11-18,3,4,1,True,Trafik Yoğunluğu,23.12,İptal,4.0,Standard,9.25
DEL-004540,ORD-004540,WH-07,DRV-061,Konya,İstanbul,2024-03-11,2024-03-12,2024-03-12,1,1,0,False,,33.24,Zamanında Teslim,4.7,Express,5.91
DEL-004541,ORD-004541,WH-08,DRV-064,Kocaeli,İstanbul,2024-06-10,2024-06-17,2024-06-18,7,8,1,True,Hava Koşulları,2.58,Gecikmeli Teslim,2.2,Economy,1.64
DEL-004542,ORD-004542,WH-07,DRV-020,Konya,İstanbul,2023-06-13,2023-06-20,2023-06-20,7,7,0,False,,12.9,Zamanında Teslim,4.6,Economy,8.19
DEL-004543,ORD-004543,WH-04,DRV-093,Bursa,İstanbul,2023-08-29,2023-08-30,2023-08-30,1,1,0,False,,72.06,Zamanında Teslim,4.1,Express,12.81
DEL-004544,ORD-004544,WH-01,DRV-101,İstanbul,Kocaeli,2023-12-12,2023-12-15,2023-12-15,3,3,0,False,,76.32,Zamanında Teslim,4.6,Standard,33.92
DEL-004545,ORD-004545,WH-03,DRV-120,İzmir,İstanbul,2023-12-11,2023-12-18,2023-12-18,7,7,0,False,,4.9,Zamanında Teslim,5.0,Economy,3.11
DEL-004546,ORD-004546,WH-02,DRV-098,Ankara,Konya,2024-11-25,2024-11-28,2024-12-03,3,8,5,True,Adres Bulunamadı,5.55,Gecikmeli Teslim,2.6,Standard,2.22
DEL-004547,ORD-004547,WH-01,DRV-087,İstanbul,Ankara,2023-08-10,2023-08-17,2023-08-17,7,7,0,False,,64.64,Zamanında Teslim,4.8,Economy,36.94
DEL-004548,ORD-004548,WH-03,DRV-060,İzmir,Ankara,2024-05-29,2024-06-01,2024-06-01,3,3,0,False,,5.55,Zamanında Teslim,4.3,Standard,2.22
DEL-004549,ORD-004549,WH-06,DRV-065,Adana,Ankara,2023-05-29,2023-06-01,2023-06-01,3,3,0,False,,98.62,Zamanında Teslim,4.7,Standard,39.45
DEL-004550,ORD-004550,WH-04,DRV-014,Bursa,İstanbul,2024-11-27,2024-12-04,2024-12-06,7,9,2,True,Alıcı Mevcut Değil,50.7,Gecikmeli Teslim,2.5,Economy,32.19
DEL-004551,ORD-004551,WH-06,DRV-066,Adana,İstanbul,2023-09-10,2023-09-13,2023-09-17,3,7,4,True,Sürücü Değişimi,43.63,Gecikmeli Teslim,2.2,Standard,19.39
DEL-004552,ORD-004552,WH-02,DRV-005,Ankara,İzmir,2024-01-24,2024-01-27,2024-02-03,3,10,7,True,Hava Koşulları,108.6,Gecikmeli Teslim,1.0,Standard,43.44
DEL-004553,ORD-004553,WH-04,DRV-119,Bursa,Antalya,2023-10-27,2023-11-03,2023-11-03,7,7,0,False,,0.96,Zamanında Teslim,4.8,Economy,0.55
DEL-004554,ORD-004554,WH-04,DRV-077,Bursa,Erzurum,2024-06-18,2024-06-21,2024-06-21,3,3,0,False,,111.11,Zamanında Teslim,4.5,Standard,24.69
