order_id,order_date,customer_id,origin_city,destination_city,product_category,quantity,weight_kg,order_value_tl,priority,is_fragile,warehouse_id
ORD-003187,2024-09-27,CUS-00682,Antalya,Ankara,Mobilya,1,47.0,1831.97,Standard,True,WH-05
ORD-003188,2024-11-29,CUS-01493,İzmir,İstanbul,Elektronik,1,2.32,3654.67,Economy,True,WH-03
ORD-003189,2024-03-24,CUS-00087,İstanbul,Mersin,Ev & Yaşam,1,2.42,778.99,Standard,True,WH-01
ORD-003190,2023-06-11,CUS-02763,Ankara,Erzurum,Elektronik,6,12.03,32764.86,Express,True,WH-02
ORD-003191,2023-08-08,CUS-04819,Adana,Diyarbakır,Gıda,1,8.21,285.73,Economy,False,WH-06
ORD-003192,2023-09-23,CUS-02315,Kocaeli,İzmir,Ev & Yaşam,1,6.31,706.45,Standard,True,WH-08
ORD-003193,2023-02-14,CUS-01567,Kocaeli,Kocaeli,Otomotiv Parça,1,10.2,1692.89,Express,False,WH-08
ORD-003194,2023-05-13,CUS-04833,Adana,İzmir,Oyuncak,1,1.46,241.75,Express,False,WH-06
ORD-003195,2024-11-21,CUS-00395,Ankara,Ankara,Elektronik,3,5.05,6418.26,Economy,True,WH-02
ORD-003196,2023-01-10,CUS-02491,Bursa,Manisa,Kozmetik,1,0.95,296.01,Economy,False,WH-04
ORD-003197,2023-01-13,CUS-02853,Antalya,İstanbul,Ev & Yaşam,1,6.15,601.18,Standard,True,WH-05
ORD-003198,2023-05-10,CUS-00528,Antalya,Kocaeli,Mobilya,3,153.01,5155.38,Express,True,WH-05
ORD-003199,2023-03-15,CUS-02760,Bursa,Bursa,Ev & Yaşam,3,20.03,2061.91,Economy,True,WH-04
ORD-003200,2024-09-22,CUS-02836,Adana,Antalya,Gıda,1,7.37,342.47,Economy,False,WH-06
ORD-003201,2023-09-07,CUS-02961,İstanbul,Mersin,Ev & Yaşam,2,9.53,1082.56,Standard,True,WH-01
ORD-003202,2024-02-02,CUS-04665,Kocaeli,İstanbul,Elektronik,2,5.31,6910.34,Express,True,WH-08
ORD-003203,2024-08-14,CUS-04486,Konya,İstanbul,Elektronik,1,2.87,2942.23,Standard,True,WH-07
ORD-003204,2023-03-02,CUS-02153,Kocaeli,İstanbul,Spor Malzemesi,1,4.9,965.28,Economy,False,WH-08
ORD-003205,2023-02-15,CUS-01027,Antalya,Kayseri,Mobilya,2,62.3,5338.55,Economy,True,WH-05
ORD-003206,2023-08-12,CUS-04760,Antalya,Adana,Ev & Yaşam,1,8.48,577.7,Economy,True,WH-05
ORD-003207,2024-12-16,CUS-00023,İstanbul,Kocaeli,Kitap/Kırtasiye,1,1.16,149.18,Economy,False,WH-01
ORD-003208,2024-02-07,CUS-02738,İzmir,Bursa,Spor Malzemesi,1,4.98,820.33,Economy,False,WH-03
ORD-003209,2023-12-02,CUS-00598,İstanbul,İstanbul,Gıda,1,8.76,185.99,Economy,False,WH-01
ORD-003210,2024-05-20,CUS-03205,İzmir,İstanbul,Spor Malzemesi,1,4.32,960.24,Standard,False,WH-03
ORD-003211,2023-07-08,CUS-04769,İzmir,Ankara,Otomotiv Parça,2,18.65,3887.04,Standard,False,WH-03
ORD-003212,2023-03-04,CUS-01793,İzmir,Adana,Ev & Yaşam,1,6.3,462.2,Economy,True,WH-03
ORD-003213,2023-08-15,CUS-04681,İstanbul,Ankara,Tekstil,4,5.92,1677.8,Express,False,WH-01
ORD-003214,2023-02-10,CUS-02918,İstanbul,Adana,Spor Malzemesi,1,5.34,540.33,Economy,False,WH-01
ORD-003215,2023-09-08,CUS-04182,Konya,İstanbul,Oyuncak,1,1.46,262.37,Economy,False,WH-07
ORD-003216,2023-09-17,CUS-00725,Ankara,İstanbul,Gıda,1,5.28,204.08,Economy,False,WH-02
ORD-003217,2024-01-29,CUS-02307,İstanbul,Ankara,Mobilya,5,285.55,11730.05,Standard,True,WH-01
ORD-003218,2024-11-25,CUS-02649,Kocaeli,Ankara,Otomotiv Parça,1,9.51,1830.4,Standard,False,WH-08
ORD-003219,2024-08-02,CUS-02554,Konya,Diyarbakır,Tekstil,5,7.53,2314.94,Express,False,WH-07
ORD-003220,2023-06-21,CUS-03434,Bursa,Ankara,Mobilya,1,47.66,2324.39,Economy,True,WH-04
ORD-003221,2024-11-18,CUS-03749,İzmir,Trabzon,Gıda,1,5.78,243.03,Economy,False,WH-03
ORD-003222,2024-01-14,CUS-03796,Kocaeli,Ankara,Gıda,1,7.95,274.71,Express,False,WH-08
ORD-003223,2023-01-26,CUS-00939,Kocaeli,Konya,Gıda,3,14.91,1414.51,Express,False,WH-08
ORD-003224,2023-04-04,CUS-01483,İstanbul,Trabzon,Gıda,5,41.73,1342.4,Express,False,WH-01
ORD-003225,2023-07-13,CUS-00554,İzmir,İzmir,Gıda,1,5.59,265.33,Express,False,WH-03
ORD-003226,2023-12-28,CUS-00036,Kocaeli,Mersin,Oyuncak,1,2.26,275.74,Economy,False,WH-08
ORD-003227,2024-12-03,CUS-04122,Ankara,Ankara,Tekstil,4,4.53,1777.47,Standard,False,WH-02
ORD-003228,2024-03-23,CUS-04822,Ankara,İstanbul,Kitap/Kırtasiye,3,4.88,258.42,Standard,False,WH-02
ORD-003229,2023-11-17,CUS-01372,Kocaeli,Antalya,Otomotiv Parça,1,12.41,1486.81,Standard,False,WH-08
ORD-003230,2024-12-21,CUS-00413,İstanbul,Konya,Spor Malzemesi,1,3.26,661.94,Economy,False,WH-01
ORD-003231,2023-12-14,CUS-00551,Bursa,Mersin,Otomotiv Parça,4,44.51,6768.44,Standard,False,WH-04
ORD-003232,2024-07-14,CUS-01413,Kocaeli,Kocaeli,Ev & Yaşam,1,4.57,837.15,Economy,True,WH-08
ORD-003233,2024-06-05,CUS-04210,Ankara,İstanbul,Kozmetik,2,1.27,746.94,Economy,False,WH-02
ORD-003234,2023-05-22,CUS-01456,İstanbul,İstanbul,Otomotiv Parça,3,29.54,5145.13,Express,False,WH-01
ORD-003235,2024-07-18,CUS-01109,Bursa,İstanbul,Kozmetik,1,0.65,410.58,Economy,False,WH-04
ORD-003236,2024-11-09,CUS-02284,Antalya,Kocaeli,Elektronik,3,5.1,14411.61,Express,True,WH-05
ORD-003237,2024-05-13,CUS-00541,Ankara,Manisa,Mobilya,1,34.24,2992.13,Standard,True,WH-02
ORD-003238,2024-03-07,CUS-00084,Bursa,Kocaeli,Kitap/Kırtasiye,1,1.18,69.49,Economy,False,WH-04
ORD-003239,2024-11-20,CUS-00416,Bursa,İstanbul,Elektronik,2,5.71,6950.71,Express,True,WH-04
ORD-003240,2023-10-11,CUS-01070,İzmir,Kocaeli,Gıda,1,10.2,224.74,Standard,False,WH-03
ORD-003241,2024-03-25,CUS-01997,Ankara,Bursa,Gıda,1,6.96,254.29,Economy,False,WH-02
ORD-003242,2024-01-17,CUS-04124,İzmir,Gaziantep,Elektronik,1,2.85,3195.92,Economy,True,WH-03
ORD-003243,2023-04-06,CUS-01615,Konya,İzmir,Elektronik,2,5.56,3444.79,Standard,True,WH-07
ORD-003244,2023-01-03,CUS-03605,Bursa,Konya,Elektronik,3,5.61,7272.49,Express,True,WH-04
ORD-003245,2024-04-12,CUS-04402,Ankara,İzmir,Spor Malzemesi,1,6.07,859.05,Economy,False,WH-02
ORD-003246,2023-08-18,CUS-04901,İzmir,İstanbul,Tekstil,1,1.38,605.04,Economy,False,WH-03
ORD-003247,2023-04-02,CUS-04982,Konya,İzmir,Tekstil,1,1.3,366.38,Standard,False,WH-07
ORD-003248,2023-02-11,CUS-00978,Bursa,Diyarbakır,Gıda,3,31.36,828.85,Economy,False,WH-04
ORD-003249,2023-01-30,CUS-03172,Ankara,İstanbul,Oyuncak,1,1.87,364.86,Economy,False,WH-02
ORD-003250,2024-02-06,CUS-00971,Bursa,İstanbul,Ev & Yaşam,2,15.76,1194.86,Express,True,WH-04
ORD-003251,2024-03-05,CUS-04565,Konya,İzmir,Oyuncak,4,10.91,1168.86,Express,False,WH-07
ORD-003252,2024-01-13,CUS-03773,Konya,Kocaeli,Spor Malzemesi,2,9.83,2150.93,Economy,False,WH-07
ORD-003253,2023-02-11,CUS-04673,Ankara,Ankara,Spor Malzemesi,1,5.33,256.21,Economy,False,WH-02
ORD-003254,2024-06-08,CUS-04762,Antalya,Trabzon,Kitap/Kırtasiye,5,8.41,609.66,Standard,False,WH-05
ORD-003255,2023-10-21,CUS-03613,İstanbul,Kayseri,Kozmetik,1,0.93,367.85,Standard,False,WH-01
ORD-003256,2024-03-17,CUS-01841,Bursa,Ankara,Mobilya,2,111.97,8418.98,Standard,True,WH-04
ORD-003257,2024-08-04,CUS-01371,Konya,İzmir,Elektronik,3,7.3,10800.92,Express,True,WH-07
ORD-003258,2024-04-09,CUS-00963,Konya,İstanbul,Gıda,3,16.69,650.36,Standard,False,WH-07
ORD-003259,2023-04-01,CUS-01126,Konya,Ankara,Gıda,4,40.47,927.03,Standard,False,WH-07
ORD-003260,2023-12-18,CUS-01240,Antalya,Kocaeli,Oyuncak,1,1.8,267.6,Economy,False,WH-05
ORD-003261,2023-04-14,CUS-04373,İstanbul,Konya,Oyuncak,1,1.5,345.53,Economy,False,WH-01
ORD-003262,2024-05-19,CUS-03339,Ankara,Kocaeli,Ev & Yaşam,1,6.18,572.01,Economy,True,WH-02
ORD-003263,2023-06-01,CUS-04922,Ankara,Adana,Kozmetik,3,2.6,726.38,Economy,False,WH-02
ORD-003264,2024-08-07,CUS-01962,Adana,Konya,Kozmetik,4,3.84,1464.18,Express,False,WH-06
ORD-003265,2023-05-18,CUS-02996,İzmir,Gaziantep,Kozmetik,1,0.87,297.56,Economy,False,WH-03
ORD-003266,2024-11-13,CUS-02136,Bursa,İstanbul,Oyuncak,2,4.61,726.76,Standard,False,WH-04
ORD-003267,2023-07-27,CUS-00636,Bursa,Kocaeli,Elektronik,1,2.35,5245.05,Standard,True,WH-04
ORD-003268,2023-03-22,CUS-03324,Kocaeli,Konya,Kitap/Kırtasiye,4,4.5,360.13,Economy,False,WH-08
ORD-003269,2023-01-29,CUS-03199,Kocaeli,Ankara,Kozmetik,4,3.25,1740.77,Standard,False,WH-08
ORD-003270,2024-12-07,CUS-03289,Kocaeli,Antalya,Kozmetik,1,0.9,227.9,Standard,False,WH-08
ORD-003271,2024-08-23,CUS-01634,Adana,Gaziantep,Kozmetik,1,0.72,416.0,Economy,False,WH-06
ORD-003272,2024-01-05,CUS-02219,Kocaeli,Kocaeli,Spor Malzemesi,3,11.92,2125.12,Standard,False,WH-08
ORD-003273,2024-02-07,CUS-00521,Konya,Ankara,Ev & Yaşam,1,7.55,612.88,Economy,True,WH-07
ORD-003274,2024-03-17,CUS-02812,İzmir,İstanbul,Kozmetik,1,0.77,314.71,Standard,False,WH-03
ORD-003275,2023-10-20,CUS-04692,İstanbul,Ankara,Oyuncak,4,7.43,807.77,Economy,False,WH-01
ORD-003276,2023-12-07,CUS-04162,Antalya,Mersin,Ev & Yaşam,1,6.38,911.67,Economy,True,WH-05
ORD-003277,2023-03-31,CUS-02647,İzmir,Samsun,Gıda,1,9.16,241.4,Economy,False,WH-03
ORD-003278,2024-01-16,CUS-01489,Kocaeli,Antalya,Spor Malzemesi,4,22.47,3477.22,Standard,False,WH-08
ORD-003279,2023-04-26,CUS-01120,Antalya,Erzurum,Mobilya,1,58.12,1733.3,Express,True,WH-05
ORD-003280,2023-09-03,CUS-01488,Antalya,Ankara,Ev & Yaşam,1,3.27,575.54,Economy,True,WH-05
ORD-003281,2024-01-30,CUS-04461,Antalya,İstanbul,Kozmetik,8,6.07,3375.64,Express,False,WH-05
ORD-003282,2024-08-20,CUS-02466,Ankara,İstanbul,Gıda,2,14.43,464.66,Economy,False,WH-02
ORD-003283,2023-11-21,CUS-03710,İstanbul,Eskişehir,Mobilya,1,42.92,2767.53,Standard,True,WH-01
ORD-003284,2024-08-03,CUS-00246,İstanbul,İzmir,Otomotiv Parça,3,43.58,2426.7,Express,False,WH-01
ORD-003285,2024-06-30,CUS-01369,Adana,Adana,Tekstil,1,1.33,464.59,Standard,False,WH-06
ORD-003286,2023-05-26,CUS-00757,Kocaeli,Kocaeli,Tekstil,13,11.07,4498.26,Standard,False,WH-08
ORD-003287,2024-07-24,CUS-01444,Antalya,Ankara,Gıda,3,26.99,872.29,Standard,False,WH-05
ORD-003288,2024-03-19,CUS-02188,Antalya,Eskişehir,Oyuncak,1,2.23,298.83,Economy,False,WH-05
ORD-003289,2024-11-27,CUS-01590,Kocaeli,Adana,Otomotiv Parça,2,22.02,2589.13,Express,False,WH-08
ORD-003290,2024-10-20,CUS-02798,Konya,Kocaeli,Elektronik,4,11.88,8645.79,Standard,True,WH-07
ORD-003291,2023-06-01,CUS-04730,İzmir,İstanbul,Otomotiv Parça,1,10.67,1325.04,Standard,False,WH-03
ORD-003292,2024-03-16,CUS-03835,Bursa,İzmir,Kitap/Kırtasiye,1,0.97,120.59,Standard,False,WH-04
ORD-003293,2023-01-04,CUS-02926,İstanbul,İstanbul,Elektronik,5,10.76,17250.78,Standard,True,WH-01
ORD-003294,2023-06-06,CUS-02667,Adana,Samsun,Oyuncak,2,4.45,376.25,Express,False,WH-06
ORD-003295,2024-10-26,CUS-03964,İzmir,Bursa,Elektronik,1,3.23,3834.01,Express,True,WH-03
ORD-003296,2024-11-29,CUS-02620,İzmir,İstanbul,Gıda,5,33.29,871.04,Express,False,WH-03
ORD-003297,2024-04-19,CUS-04950,İstanbul,Adana,Mobilya,1,36.19,2792.17,Express,True,WH-01
ORD-003298,2023-11-05,CUS-01783,Ankara,İstanbul,Ev & Yaşam,1,7.0,488.95,Economy,True,WH-02
ORD-003299,2024-02-12,CUS-00288,İzmir,Bursa,Tekstil,5,7.27,2415.47,Standard,False,WH-03
ORD-003300,2023-07-23,CUS-01263,Adana,İstanbul,Spor Malzemesi,1,4.19,1135.44,Standard,False,WH-06
ORD-003301,2024-06-14,CUS-04923,İstanbul,Kayseri,Gıda,1,6.84,239.58,Economy,False,WH-01
ORD-003302,2024-10-22,CUS-01048,Adana,İstanbul,Otomotiv Parça,2,19.99,2178.1,Economy,False,WH-06
ORD-003303,2024-01-18,CUS-01923,Bursa,Kocaeli,Kitap/Kırtasiye,1,1.49,153.7,Economy,False,WH-04
ORD-003304,2023-06-01,CUS-04278,Bursa,İstanbul,Otomotiv Parça,1,7.38,2060.14,Express,False,WH-04
ORD-003305,2024-09-09,CUS-01820,Kocaeli,Antalya,Elektronik,1,2.22,3824.02,Standard,True,WH-08
ORD-003306,2023-12-29,CUS-04156,Ankara,İstanbul,Mobilya,1,36.6,3271.43,Standard,True,WH-02
ORD-003307,2023-12-25,CUS-04516,İstanbul,Kocaeli,Otomotiv Parça,1,5.63,1013.19,Standard,False,WH-01
ORD-003308,2024-04-15,CUS-00990,Kocaeli,İstanbul,Gıda,2,20.79,659.8,Standard,False,WH-08
ORD-003309,2024-06-01,CUS-00116,Ankara,Trabzon,Mobilya,2,71.79,3946.29,Standard,True,WH-02
ORD-003310,2024-05-18,CUS-04574,Bursa,İstanbul,Spor Malzemesi,1,4.58,879.53,Express,False,WH-04
ORD-003311,2024-11-25,CUS-03562,Kocaeli,Antalya,Gıda,1,8.14,187.01,Economy,False,WH-08
ORD-003312,2024-12-25,CUS-03920,Konya,Kayseri,Oyuncak,3,4.49,987.43,Economy,False,WH-07
ORD-003313,2023-07-25,CUS-01776,Bursa,Ankara,Kozmetik,1,1.02,322.81,Standard,False,WH-04
ORD-003314,2024-12-08,CUS-00870,İstanbul,Manisa,Gıda,3,24.1,917.19,Economy,False,WH-01
ORD-003315,2024-09-14,CUS-01509,İzmir,Ankara,Gıda,2,16.52,379.44,Standard,False,WH-03
ORD-003316,2023-07-02,CUS-01500,Konya,Gaziantep,Kitap/Kırtasiye,1,2.09,90.15,Standard,False,WH-07
ORD-003317,2024-09-24,CUS-03192,İstanbul,Manisa,Kitap/Kırtasiye,1,1.42,107.32,Standard,False,WH-01
ORD-003318,2023-09-06,CUS-00547,Bursa,Samsun,Otomotiv Parça,1,12.31,1101.36,Economy,False,WH-04
ORD-003319,2024-10-25,CUS-02260,Kocaeli,İstanbul,Elektronik,3,5.73,13204.76,Express,True,WH-08
ORD-003320,2023-04-18,CUS-01877,Adana,Samsun,Elektronik,1,3.0,4320.2,Standard,True,WH-06
ORD-003321,2024-07-26,CUS-01217,Adana,Kocaeli,Tekstil,2,1.6,1319.46,Standard,False,WH-06
ORD-003322,2023-01-14,CUS-01430,Konya,Eskişehir,Tekstil,2,2.92,880.6,Standard,False,WH-07
ORD-003323,2024-02-15,CUS-01878,Konya,Adana,Oyuncak,1,1.4,275.12,Economy,False,WH-07
ORD-003324,2024-08-07,CUS-00519,Konya,Samsun,Otomotiv Parça,1,10.89,1088.18,Standard,False,WH-07
ORD-003325,2023-11-18,CUS-02060,Adana,Gaziantep,Otomotiv Parça,1,12.82,1282.59,Express,False,WH-06
ORD-003326,2024-08-05,CUS-03018,Ankara,İstanbul,Gıda,1,7.28,224.62,Economy,False,WH-02
ORD-003327,2023-03-30,CUS-02703,Adana,İzmir,Kozmetik,1,1.24,368.59,Express,False,WH-06
ORD-003328,2024-03-14,CUS-04721,Ankara,İstanbul,Ev & Yaşam,1,5.46,824.61,Economy,True,WH-02
ORD-003329,2024-01-20,CUS-04483,Kocaeli,Antalya,Mobilya,5,189.74,20751.82,Standard,True,WH-08
ORD-003330,2024-05-23,CUS-01124,İstanbul,Ankara,Gıda,3,21.24,913.44,Express,False,WH-01
ORD-003331,2023-01-19,CUS-00583,İstanbul,İstanbul,Spor Malzemesi,1,4.94,685.3,Economy,False,WH-01
ORD-003332,2024-09-29,CUS-01227,Ankara,Diyarbakır,Otomotiv Parça,3,36.24,4523.88,Express,False,WH-02
ORD-003333,2023-11-11,CUS-03306,Konya,İstanbul,Mobilya,1,46.74,2189.82,Standard,True,WH-07
ORD-003334,2024-04-18,CUS-01767,Kocaeli,Bursa,Otomotiv Parça,3,36.22,4318.01,Standard,False,WH-08
ORD-003335,2023-03-17,CUS-00655,Bursa,İstanbul,Otomotiv Parça,4,42.51,7449.26,Economy,False,WH-04
ORD-003336,2024-09-08,CUS-00232,Konya,Manisa,Gıda,7,62.82,1604.81,Express,False,WH-07
ORD-003337,2024-04-16,CUS-04463,Kocaeli,Kocaeli,Ev & Yaşam,4,27.98,3604.69,Economy,True,WH-08
ORD-003338,2024-03-06,CUS-01664,Antalya,Ankara,Mobilya,1,25.55,3137.77,Economy,True,WH-05
ORD-003339,2023-04-29,CUS-00253,Bursa,Antalya,Spor Malzemesi,3,15.89,2511.43,Standard,False,WH-04
ORD-003340,2024-06-08,CUS-01911,İzmir,Konya,Ev & Yaşam,1,5.99,700.22,Economy,True,WH-03
ORD-003341,2023-05-08,CUS-02884,Ankara,İstanbul,Gıda,1,8.07,239.39,Standard,False,WH-02
ORD-003342,2023-01-25,CUS-02317,Antalya,Kayseri,Otomotiv Parça,1,11.93,1552.24,Economy,False,WH-05
ORD-003343,2024-07-30,CUS-00010,İstanbul,Adana,Kozmetik,1,0.98,354.3,Standard,False,WH-01
ORD-003344,2023-05-24,CUS-02533,Antalya,İzmir,Oyuncak,5,8.42,1867.45,Standard,False,WH-05
ORD-003345,2024-07-11,CUS-04690,Antalya,Adana,Spor Malzemesi,2,9.94,2065.28,Standard,False,WH-05
ORD-003346,2024-04-03,CUS-03439,Ankara,Antalya,Kozmetik,1,0.71,346.48,Economy,False,WH-02
ORD-003347,2023-07-26,CUS-02105,İstanbul,Ankara,Kitap/Kırtasiye,1,1.66,66.59,Standard,False,WH-01
ORD-003348,2023-12-05,CUS-01808,Adana,İstanbul,Spor Malzemesi,1,4.6,831.43,Standard,False,WH-06
ORD-003349,2024-04-26,CUS-04629,Antalya,İstanbul,Ev & Yaşam,1,3.75,648.34,Economy,True,WH-05
ORD-003350,2024-03-12,CUS-04633,Ankara,Antalya,Otomotiv Parça,1,10.26,1637.48,Standard,False,WH-02
ORD-003351,2024-10-27,CUS-02631,Bursa,Ankara,Ev & Yaşam,1,8.69,537.85,Economy,True,WH-04
ORD-003352,2023-07-30,CUS-01469,İstanbul,İstanbul,Kitap/Kırtasiye,2,2.93,330.86,Economy,False,WH-01
ORD-003353,2024-01-12,CUS-03388,Kocaeli,Ankara,Gıda,1,5.94,277.99,Economy,False,WH-08
ORD-003354,2024-11-21,CUS-02573,Ankara,İstanbul,Kozmetik,5,4.51,1409.95,Express,False,WH-02
ORD-003355,2024-09-20,CUS-03224,Adana,Ankara,Oyuncak,3,5.07,797.0,Economy,False,WH-06
ORD-003356,2023-12-24,CUS-02446,Bursa,Mersin,Spor Malzemesi,7,40.01,5049.31,Standard,False,WH-04
ORD-003357,2023-12-05,CUS-02109,Antalya,Kayseri,Kozmetik,1,0.8,287.91,Economy,False,WH-05
ORD-003358,2023-03-16,CUS-04665,Konya,Trabzon,Kozmetik,1,0.9,464.43,Economy,False,WH-07
ORD-003359,2024-09-09,CUS-02260,Antalya,Antalya,Ev & Yaşam,1,6.02,469.82,Standard,True,WH-05
ORD-003360,2024-08-15,CUS-03359,Antalya,İzmir,Mobilya,1,41.5,3749.06,Standard,True,WH-05
ORD-003361,2023-09-28,CUS-00392,Bursa,İstanbul,Oyuncak,1,1.48,277.61,Standard,False,WH-04
ORD-003362,2024-08-30,CUS-01791,Kocaeli,Ankara,Spor Malzemesi,1,5.56,719.07,Standard,False,WH-08
ORD-003363,2024-08-12,CUS-00818,Antalya,Adana,Oyuncak,5,8.09,1748.47,Standard,False,WH-05
ORD-003364,2023-09-13,CUS-01058,Kocaeli,İstanbul,Elektronik,1,3.37,3836.18,Economy,True,WH-08
ORD-003365,2023-03-04,CUS-03924,İstanbul,Konya,Tekstil,10,14.12,5081.13,Economy,False,WH-01
ORD-003366,2023-12-01,CUS-03382,Antalya,Ankara,Oyuncak,3,5.72,864.12,Standard,False,WH-05
ORD-003367,2024-01-15,CUS-00306,İzmir,Ankara,Ev & Yaşam,1,5.9,787.73,Standard,True,WH-03
ORD-003368,2023-09-08,CUS-02494,Konya,İstanbul,Kozmetik,1,0.48,482.15,Standard,False,WH-07
ORD-003369,2024-01-26,CUS-04642,Bursa,Mersin,Gıda,4,30.28,889.33,Economy,False,WH-04
ORD-003370,2023-02-25,CUS-00874,Adana,Samsun,Gıda,2,15.1,420.39,Economy,False,WH-06
ORD-003371,2023-05-20,CUS-02731,Kocaeli,Kayseri,Mobilya,1,35.42,3067.2,Standard,True,WH-08
ORD-003372,2024-02-07,CUS-01560,Konya,Diyarbakır,Oyuncak,3,6.29,818.16,Economy,False,WH-07
ORD-003373,2023-12-05,CUS-00647,Konya,Antalya,Otomotiv Parça,1,10.34,1336.82,Economy,False,WH-07
ORD-003374,2024-08-10,CUS-04527,Adana,Antalya,Tekstil,1,0.97,458.95,Standard,False,WH-06
ORD-003375,2023-11-02,CUS-00694,Bursa,İstanbul,Kitap/Kırtasiye,1,1.02,138.93,Standard,False,WH-04
ORD-003376,2023-03-16,CUS-01677,İstanbul,İstanbul,Oyuncak,1,1.66,331.81,Economy,False,WH-01
ORD-003377,2023-10-31,CUS-01112,İzmir,Eskişehir,Mobilya,5,274.78,9407.09,Standard,True,WH-03
ORD-003378,2023-02-04,CUS-01501,Antalya,Erzurum,Mobilya,1,52.0,2287.39,Standard,True,WH-05
ORD-003379,2023-09-29,CUS-03693,Bursa,İzmir,Tekstil,1,1.17,533.6,Express,False,WH-04
ORD-003380,2024-08-16,CUS-00268,İstanbul,İzmir,Spor Malzemesi,4,21.52,3167.52,Economy,False,WH-01
ORD-003381,2024-07-19,CUS-04662,İzmir,Trabzon,Kitap/Kırtasiye,6,10.36,660.0,Economy,False,WH-03
ORD-003382,2023-10-15,CUS-00735,İzmir,Ankara,Ev & Yaşam,3,21.59,1340.84,Economy,True,WH-03
ORD-003383,2024-10-24,CUS-00528,Antalya,Adana,Otomotiv Parça,1,11.15,1638.04,Standard,False,WH-05
ORD-003384,2024-04-21,CUS-00479,Adana,İstanbul,Elektronik,1,3.22,1872.79,Standard,True,WH-06
ORD-003385,2023-06-08,CUS-01327,İzmir,İstanbul,Kitap/Kırtasiye,3,4.45,397.8,Economy,False,WH-03
ORD-003386,2024-07-26,CUS-01485,Adana,Antalya,Kozmetik,1,0.87,446.09,Standard,False,WH-06
ORD-003387,2024-04-04,CUS-04263,İzmir,Kayseri,Gıda,1,8.04,127.3,Standard,False,WH-03
ORD-003388,2023-06-06,CUS-01102,İstanbul,Adana,Mobilya,1,47.45,3913.56,Express,True,WH-01
ORD-003389,2023-12-05,CUS-01882,İstanbul,İzmir,Tekstil,4,3.29,1917.57,Express,False,WH-01
ORD-003390,2023-01-23,CUS-00555,Kocaeli,İstanbul,Kozmetik,3,1.72,1026.0,Standard,False,WH-08
ORD-003391,2024-12-09,CUS-00088,Adana,İstanbul,Spor Malzemesi,1,6.0,717.19,Economy,False,WH-06
ORD-003392,2024-03-24,CUS-02583,Adana,Erzurum,Gıda,1,7.23,266.8,Economy,False,WH-06
ORD-003393,2023-09-13,CUS-01726,Adana,Eskişehir,Elektronik,1,2.25,2832.43,Express,True,WH-06
ORD-003394,2023-02-27,CUS-03995,Antalya,İstanbul,Gıda,1,9.99,295.45,Economy,False,WH-05
ORD-003395,2023-06-24,CUS-00383,İzmir,İstanbul,Mobilya,2,114.8,5661.27,Express,True,WH-03
ORD-003396,2023-05-11,CUS-00745,İstanbul,Bursa,Otomotiv Parça,1,12.42,1115.72,Express,False,WH-01
ORD-003397,2024-04-10,CUS-02398,İzmir,Gaziantep,Gıda,6,51.52,2011.98,Standard,False,WH-03
ORD-003398,2023-02-23,CUS-02122,Konya,Eskişehir,Elektronik,2,4.88,8272.55,Express,True,WH-07
ORD-003399,2024-11-07,CUS-03902,Ankara,Eskişehir,Otomotiv Parça,1,11.03,758.58,Economy,False,WH-02
ORD-003400,2024-10-19,CUS-03391,Antalya,Adana,Otomotiv Parça,1,14.35,1406.38,Standard,False,WH-05
ORD-003401,2023-04-19,CUS-02161,İzmir,Adana,Ev & Yaşam,1,5.96,656.83,Economy,True,WH-03
ORD-003402,2023-02-21,CUS-01263,Kocaeli,Ankara,Oyuncak,2,4.93,726.67,Standard,False,WH-08
ORD-003403,2024-11-24,CUS-01474,Ankara,İzmir,Gıda,1,9.39,160.03,Standard,False,WH-02
ORD-003404,2023-06-09,CUS-03157,Adana,Ankara,Elektronik,1,2.98,5400.33,Standard,True,WH-06
ORD-003405,2024-02-08,CUS-02027,İzmir,Kayseri,Kozmetik,1,0.71,288.21,Economy,False,WH-03
ORD-003406,2024-05-12,CUS-01527,Ankara,İstanbul,Mobilya,3,102.9,9327.7,Express,True,WH-02
ORD-003407,2023-04-13,CUS-04350,Ankara,İstanbul,Tekstil,1,1.29,514.35,Economy,False,WH-02
ORD-003408,2024-04-13,CUS-04529,Adana,Kocaeli,Elektronik,2,3.47,5955.3,Express,True,WH-06
ORD-003409,2024-03-01,CUS-03723,Ankara,Trabzon,Ev & Yaşam,7,39.65,5647.32,Express,True,WH-02
ORD-003410,2023-02-20,CUS-01848,İstanbul,Diyarbakır,Otomotiv Parça,3,30.25,5645.85,Express,False,WH-01
ORD-003411,2024-09-04,CUS-02908,Antalya,İstanbul,Tekstil,1,1.19,448.06,Economy,False,WH-05
ORD-003412,2023-07-02,CUS-01438,İzmir,Antalya,Tekstil,2,2.78,772.0,Standard,False,WH-03
ORD-003413,2023-05-26,CUS-01805,Bursa,Mersin,Spor Malzemesi,10,49.48,6381.85,Standard,False,WH-04
ORD-003414,2024-07-24,CUS-01226,Antalya,İzmir,Gıda,3,27.22,889.88,Express,False,WH-05
ORD-003415,2023-05-28,CUS-02136,Adana,İstanbul,Gıda,1,11.59,181.87,Standard,False,WH-06
